time,phaseBit,mass-dynamics,E1FiringBit,E2FiringBit,E3FiringBit,E4FiringBit,CengFirBit - NA,Engine1-Thrust,Engine2-Thrust,Engine3-Thrust,Engine4-Thrust,CentalEngine-Thrust - NA,EngTorque-Yaw,EngTorque-Roll,EngTorque-Pitch,Dynamics-MCMFPA-rVector-x,Dynamics-MCMFPA-rVector-y,Dynamics-MCMFPA-rVector-z,Dynamics-MCMFPA-vVector-vx,Dynamics-MCMFPA-vVector-vy,Dynamics-MCMFPA-vVector-vz,qbody-1,qbody-2,qbody-3,qbody-4,wbody-1,wbody-2,wbody-3,Dynamics-latitude-ME,Dynamics-longitude-ME,Dynamics-height-ME,LanderPositionENU-East,LanderPositionENU-North,LanderPositionENU-Up(Not same as height),LanderVelocityENU-East,LanderVelocityENU-North,LanderVelocityENU-Up,-1,-1,-1,LanderHeightFromSurface (With DEM),LanderYawWRTVertical,LanderRollWRTVertical,LanderPitchWRTVertical,R1-AvgThrust,R2-AvgThrust,R3-AvgThrust,R4-AvgThrust,R5-AvgThrust,R6-AvgThrust,R7-AvgThrust,R8-AvgThrust,TotalRCSAvgThrust,NetThrustFromEngineAndRCS,DynamicsHeight(Height from mean moon surface),Dynamics-J2000-rVector-x,Dynamics-J2000-rVector-y,Dynamics-J2000-rVector-z,Dynamics-J2000-vVector-vx,Dynamics-J2000-vVector-vy,Dynamics-J2000-vVector-vz,VerticalVelocity(velocity along radial mcmf vector),arc range,"HorizontalVelocity (Net horizontal velocity, norm taken so always positive)",lNav-Dynamics-r-NUE(1),lNav-Dynamics-r-NUE(2),lNav-Dynamics-r-NUE(3),lNav-Dynamics-v-NUE(1),lNav-Dynamics-v-NUE(2),lNav-Dynamics-v-NUE(3),lNav-Qlocaldyn-1,lNav-Qlocaldyn-2,lNav-Qlocaldyn-3,lNav-Qlocaldyn-4,Usable Oxidizer Left,Usable Fuel Left,Oxidizer Consumed,Fuel Consumed,ThrusterConsumedMass (Outdated),ALSPath,local surface slope,curvilinear cross (Z) landing site distance,curvilinear along (X) landing site distance,"Net horizontal distance from landing site norm(X,Z)",ThrusterConsumedMass ,TotalAccInIIU-x,TotalAccInIIU-y,TotalAccInIIU-z,CdA-Ox-1,CdA-Ox-2,CdA-Ox-3,CdA-Ox-4,CdA-Fu-1,CdA-Fu-2,CdA-Fu-3,time
17.432001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705380,-1.18E+06,-950.897,-607.846,-1254.18,0.37676746,-0.6003319,-0.38972479,0.58801574,-2.61E-08,0,-5.55E-06,-41.91876602,32.41804504,30901.9,0,0,0,-3.34978,-1687.2,-1.87371,0,0,0,30901.92969,88.56246553,85.48731232,109.83912,0,0,0,0,0,0,0,0,0,0,30901.9,0,0,0,0,0,0,0,831785.6553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.440001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705376,-1.18E+06,-950.905,-607.851,-1254.17,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.91920471,32.41804123,30901.9,0,0,0,-3.34976,-1687.2,-1.87338,0,0,0,30901.91602,88.56246803,85.48774719,109.8395576,0,0,0,0,0,0,0,0,0,0,30901.9,0,0,0,0,0,0,0,831772.3939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.448,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705371,-1.18E+06,-950.913,-607.856,-1254.16,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.91963959,32.41804123,30901.9,0,0,0,-3.34973,-1687.2,-1.87305,0,0,0,30901.90039,88.56247051,85.4881897,109.8399957,0,0,0,0,0,0,0,0,0,0,30901.9,0,0,0,0,0,0,0,831759.1313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.456001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705366,-1.18E+06,-950.921,-607.861,-1254.15,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.92007828,32.41804123,30901.9,0,0,0,-3.34971,-1687.2,-1.87272,0,0,0,30901.88477,88.562473,85.48862457,109.8404333,0,0,0,0,0,0,0,0,0,0,30901.9,0,0,0,0,0,0,0,831745.8699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.464001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705361,-1.18E+06,-950.929,-607.866,-1254.14,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.58E-06,-41.92051315,32.41803741,30901.9,0,0,0,-3.34969,-1687.2,-1.87239,0,0,0,30901.87109,88.56247537,85.48905945,109.8408708,0,0,0,0,0,0,0,0,0,0,30901.9,0,0,0,0,0,0,0,831732.6085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.472,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705356,-1.18E+06,-950.936,-607.871,-1254.14,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.92095184,32.41803741,30901.8,0,0,0,-3.34966,-1687.2,-1.87205,0,0,0,30901.85547,88.56247787,85.48950195,109.8413084,0,0,0,0,0,0,0,0,0,0,30901.8,0,0,0,0,0,0,0,831719.3465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.480001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705351,-1.18E+06,-950.944,-607.875,-1254.13,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.92139053,32.41803741,30901.8,0,0,0,-3.34964,-1687.2,-1.87172,0,0,0,30901.83984,88.56248024,85.48993683,109.8417459,0,0,0,0,0,0,0,0,0,0,30901.8,0,0,0,0,0,0,0,831706.0852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.488001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705346,-1.18E+06,-950.952,-607.88,-1254.12,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.92182541,32.4180336,30901.8,0,0,0,-3.34962,-1687.2,-1.87139,0,0,0,30901.82617,88.56248273,85.4903717,109.8421835,0,0,0,0,0,0,0,0,0,0,30901.8,0,0,0,0,0,0,0,831692.8232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.496,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705341,-1.18E+06,-950.96,-607.885,-1254.11,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.58E-06,-41.9222641,32.4180336,30901.8,0,0,0,-3.34959,-1687.2,-1.87106,0,0,0,30901.81055,88.56248518,85.49081421,109.8426178,0,0,0,0,0,0,0,0,0,0,30901.8,0,0,0,0,0,0,0,831679.5613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.504002,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705337,-1.18E+06,-950.968,-607.89,-1254.1,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.92270279,32.4180336,30901.8,0,0,0,-3.34957,-1687.2,-1.87073,0,0,0,30901.79492,88.56248768,85.49124908,109.8430553,0,0,0,0,0,0,0,0,0,0,30901.8,0,0,0,0,0,0,0,831666.2999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.512001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705332,-1.18E+06,-950.976,-607.895,-1254.1,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.92313766,32.4180336,30901.8,0,0,0,-3.34954,-1687.2,-1.8704,0,0,0,30901.78125,88.56249019,85.49168396,109.8434948,0,0,0,0,0,0,0,0,0,0,30901.8,0,0,0,0,0,0,0,831653.0379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.52,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705327,-1.18E+06,-950.984,-607.9,-1254.09,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.92357635,32.41802979,30901.8,0,0,0,-3.34952,-1687.2,-1.87006,0,0,0,30901.76563,88.56249266,85.49211884,109.843931,0,0,0,0,0,0,0,0,0,0,30901.8,0,0,0,0,0,0,0,831639.776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.528,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1110637,705322,-1.18E+06,-950.992,-607.905,-1254.08,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.92401505,32.41802979,30901.7,0,0,0,-3.3495,-1687.2,-1.86973,0,0,0,30901.75,88.56249515,85.49256134,109.8443685,0,0,0,0,0,0,0,0,0,0,30901.7,0,0,0,0,0,0,0,831626.5148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.536001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705317,-1.18E+06,-951,-607.91,-1254.07,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.58E-06,-41.92444992,32.41802979,30901.7,0,0,0,-3.34947,-1687.2,-1.8694,0,0,0,30901.73633,88.56249752,85.49299622,109.8448061,0,0,0,0,0,0,0,0,0,0,30901.7,0,0,0,0,0,0,0,831613.2525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.544001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705312,-1.18E+06,-951.008,-607.915,-1254.06,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.92488861,32.41802597,30901.7,0,0,0,-3.34945,-1687.2,-1.86907,0,0,0,30901.7207,88.56250002,85.49343109,109.8452437,0,0,0,0,0,0,0,0,0,0,30901.7,0,0,0,0,0,0,0,831599.9905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.552,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705307,-1.18E+06,-951.015,-607.92,-1254.05,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.9253273,32.41802597,30901.7,0,0,0,-3.34943,-1687.2,-1.86874,0,0,0,30901.70508,88.56250239,85.4938736,109.8456812,0,0,0,0,0,0,0,0,0,0,30901.7,0,0,0,0,0,0,0,831586.7293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.560001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705303,-1.18E+06,-951.023,-607.925,-1254.05,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.92576218,32.41802597,30901.7,0,0,0,-3.3494,-1687.2,-1.86841,0,0,0,30901.69141,88.56250489,85.49430847,109.8461188,0,0,0,0,0,0,0,0,0,0,30901.7,0,0,0,0,0,0,0,831573.4677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.568001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705298,-1.18E+06,-951.031,-607.93,-1254.04,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.58E-06,-41.92620087,32.41802216,30901.7,0,0,0,-3.34938,-1687.2,-1.86808,0,0,0,30901.67578,88.56250723,85.49474335,109.846555,0,0,0,0,0,0,0,0,0,0,30901.7,0,0,0,0,0,0,0,831560.2058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.576,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705293,-1.18E+06,-951.039,-607.935,-1254.03,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.92663956,32.41802216,30901.6,0,0,0,-3.34936,-1687.2,-1.86774,0,0,0,30901.66211,88.56250974,85.49518585,109.8469944,0,0,0,0,0,0,0,0,0,0,30901.6,0,0,0,0,0,0,0,831546.9437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.584002,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705288,-1.18E+06,-951.047,-607.94,-1254.02,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.92707443,32.41802216,30901.6,0,0,0,-3.34933,-1687.2,-1.86741,0,0,0,30901.64648,88.56251221,85.49562073,109.8474306,0,0,0,0,0,0,0,0,0,0,30901.6,0,0,0,0,0,0,0,831533.6825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.592001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705283,-1.18E+06,-951.055,-607.945,-1254.01,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.92751312,32.41802216,30901.6,0,0,0,-3.34931,-1687.2,-1.86708,0,0,0,30901.63086,88.5625147,85.4960556,109.8478682,0,0,0,0,0,0,0,0,0,0,30901.6,0,0,0,0,0,0,0,831520.4209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.6,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705278,-1.18E+06,-951.063,-607.95,-1254,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.927948,32.41801834,30901.6,0,0,0,-3.34929,-1687.2,-1.86675,0,0,0,30901.61719,88.56251708,85.49649811,109.8483057,0,0,0,0,0,0,0,0,0,0,30901.6,0,0,0,0,0,0,0,831507.1591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.608002,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705273,-1.18E+06,-951.071,-607.955,-1253.99,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.58E-06,-41.92838669,32.41801834,30901.6,0,0,0,-3.34926,-1687.2,-1.86642,0,0,0,30901.60156,88.56251956,85.49693298,109.8487414,0,0,0,0,0,0,0,0,0,0,30901.6,0,0,0,0,0,0,0,831493.8975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.616001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705269,-1.18E+06,-951.079,-607.96,-1253.99,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.92882538,32.41801834,30901.6,0,0,0,-3.34924,-1687.2,-1.86609,0,0,0,30901.58594,88.56252193,85.49736786,109.8491789,0,0,0,0,0,0,0,0,0,0,30901.6,0,0,0,0,0,0,0,831480.6358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.624001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705264,-1.18E+06,-951.087,-607.965,-1253.98,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.92926025,32.41801453,30901.6,0,0,0,-3.34922,-1687.2,-1.86575,0,0,0,30901.57227,88.56252442,85.49781036,109.8496165,0,0,0,0,0,0,0,0,0,0,30901.6,0,0,0,0,0,0,0,831467.3737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.632,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705259,-1.18E+06,-951.095,-607.97,-1253.97,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.92969894,32.41801453,30901.5,0,0,0,-3.34919,-1687.2,-1.86542,0,0,0,30901.55664,88.56252702,85.49824524,109.8500527,0,0,0,0,0,0,0,0,0,0,30901.5,0,0,0,0,0,0,0,831454.1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.640001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705254,-1.18E+06,-951.102,-607.975,-1253.96,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.58E-06,-41.93013763,32.41801453,30901.5,0,0,0,-3.34917,-1687.2,-1.86509,0,0,0,30901.54102,88.56252941,85.49868011,109.8504922,0,0,0,0,0,0,0,0,0,0,30901.5,0,0,0,0,0,0,0,831440.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.648001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705249,-1.18E+06,-951.11,-607.98,-1253.95,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.93057251,32.41801071,30901.5,0,0,0,-3.34915,-1687.2,-1.86476,0,0,0,30901.52734,88.5625319,85.49912262,109.8509297,0,0,0,0,0,0,0,0,0,0,30901.5,0,0,0,0,0,0,0,831427.5889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.656,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705244,-1.18E+06,-951.118,-607.985,-1253.94,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.9310112,32.41801071,30901.5,0,0,0,-3.34912,-1687.2,-1.86443,0,0,0,30901.51172,88.56253437,85.4995575,109.8513659,0,0,0,0,0,0,0,0,0,0,30901.5,0,0,0,0,0,0,0,831414.3268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.664001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705239,-1.18E+06,-951.126,-607.99,-1253.94,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.93144989,32.41801071,30901.5,0,0,0,-3.3491,-1687.2,-1.8641,0,0,0,30901.49609,88.56253687,85.49999237,109.8518035,0,0,0,0,0,0,0,0,0,0,30901.5,0,0,0,0,0,0,0,831401.0654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.672001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705234,-1.18E+06,-951.134,-607.995,-1253.93,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.93188477,32.4180069,30901.5,0,0,0,-3.34908,-1687.2,-1.86376,0,0,0,30901.48242,88.56253924,85.50043488,109.852241,0,0,0,0,0,0,0,0,0,0,30901.5,0,0,0,0,0,0,0,831387.8033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.68,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705230,-1.18E+06,-951.142,-608,-1253.92,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.58E-06,-41.93232346,32.4180069,30901.5,0,0,0,-3.34905,-1687.2,-1.86343,0,0,0,30901.4668,88.56254174,85.50086975,109.8526786,0,0,0,0,0,0,0,0,0,0,30901.5,0,0,0,0,0,0,0,831374.5419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.688002,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705225,-1.18E+06,-951.15,-608.005,-1253.91,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.93276215,32.4180069,30901.4,0,0,0,-3.34903,-1687.2,-1.8631,0,0,0,30901.45313,88.56254411,85.50130463,109.8531161,0,0,0,0,0,0,0,0,0,0,30901.4,0,0,0,0,0,0,0,831361.2798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.696001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705220,-1.18E+06,-951.158,-608.009,-1253.9,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.93319702,32.4180069,30901.4,0,0,0,-3.34901,-1687.2,-1.86277,0,0,0,30901.4375,88.56254661,85.50174713,109.8535537,0,0,0,0,0,0,0,0,0,0,30901.4,0,0,0,0,0,0,0,831348.0184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.704,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705215,-1.18E+06,-951.166,-608.014,-1253.89,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.93363571,32.41800308,30901.4,0,0,0,-3.34898,-1687.2,-1.86244,0,0,0,30901.42188,88.56254908,85.50218201,109.8539899,0,0,0,0,0,0,0,0,0,0,30901.4,0,0,0,0,0,0,0,831334.7564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.712,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705210,-1.18E+06,-951.174,-608.019,-1253.88,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.58E-06,-41.9340744,32.41800308,30901.4,0,0,0,-3.34896,-1687.2,-1.86211,0,0,0,30901.4082,88.56255157,85.50261688,109.8544274,0,0,0,0,0,0,0,0,0,0,30901.4,0,0,0,0,0,0,0,831321.495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.720001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705205,-1.18E+06,-951.181,-608.024,-1253.88,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.93450928,32.41800308,30901.4,0,0,0,-3.34894,-1687.2,-1.86178,0,0,0,30901.39258,88.56255395,85.50305939,109.854865,0,0,0,0,0,0,0,0,0,0,30901.4,0,0,0,0,0,0,0,831308.2327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.728001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705200,-1.18E+06,-951.189,-608.029,-1253.87,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.93494797,32.41799927,30901.4,0,0,0,-3.34891,-1687.2,-1.86144,0,0,0,30901.37695,88.56255654,85.50349426,109.8553012,0,0,0,0,0,0,0,0,0,0,30901.4,0,0,0,0,0,0,0,831294.9713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.736,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705196,-1.18E+06,-951.197,-608.034,-1253.86,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.93538284,32.41799927,30901.3,0,0,0,-3.34889,-1687.2,-1.86111,0,0,0,30901.36328,88.56255891,85.50392914,109.8557387,0,0,0,0,0,0,0,0,0,0,30901.3,0,0,0,0,0,0,0,831281.7094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.744001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705191,-1.18E+06,-951.205,-608.039,-1253.85,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.93582153,32.41799927,30901.3,0,0,0,-3.34887,-1687.2,-1.86078,0,0,0,30901.34766,88.56256132,85.50437164,109.8561777,0,0,0,0,0,0,0,0,0,0,30901.3,0,0,0,0,0,0,0,831268.448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.752001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705186,-1.18E+06,-951.213,-608.044,-1253.84,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.58E-06,-41.93626022,32.41799545,30901.3,0,0,0,-3.34884,-1687.2,-1.86045,0,0,0,30901.33398,88.56256378,85.50480652,109.8566139,0,0,0,0,0,0,0,0,0,0,30901.3,0,0,0,0,0,0,0,831255.1857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.76,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705181,-1.18E+06,-951.221,-608.049,-1253.84,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.9366951,32.41799545,30901.3,0,0,0,-3.34882,-1687.2,-1.86012,0,0,0,30901.31836,88.5625663,85.50524139,109.8570533,0,0,0,0,0,0,0,0,0,0,30901.3,0,0,0,0,0,0,0,831241.9245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.768002,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705176,-1.18E+06,-951.229,-608.054,-1253.83,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.93713379,32.41799545,30901.3,0,0,0,-3.3488,-1687.2,-1.85979,0,0,0,30901.30273,88.5625688,85.5056839,109.8574909,0,0,0,0,0,0,0,0,0,0,30901.3,0,0,0,0,0,0,0,831228.6627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
